id,name,sex,age,height,weight,team,noc,games,year,season,city,sport,event,medal
55454,Scott Philip Johnson,M,27.0,160.0,57.0,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Parallel Bars,
55454,Scott Philip Johnson,M,27.0,160.0,57.0,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Horizontal Bar,
55454,Scott Philip Johnson,M,27.0,160.0,57.0,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Rings,
55454,Scott Philip Johnson,M,27.0,160.0,57.0,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,Gymnastics Men's Pommelled Horse,
55456,Shannon Regina Johnson,F,29.0,182.0,81.0,United States,USA,2004 Summer,2004,Summer,Athina,Basketball,Basketball Women's Basketball,Gold
55457,Shawn Machel Johnson (-East),F,16.0,145.0,41.0,United States,USA,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,Silver
55457,Shawn Machel Johnson (-East),F,16.0,145.0,41.0,United States,USA,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Team All-Around,Silver
55457,Shawn Machel Johnson (-East),F,16.0,145.0,41.0,United States,USA,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Floor Exercise,Silver
55457,Shawn Machel Johnson (-East),F,16.0,145.0,41.0,United States,USA,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Uneven Bars,
55457,Shawn Machel Johnson (-East),F,16.0,145.0,41.0,United States,USA,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Balance Beam,Gold
55463,Steve Johnson,M,26.0,188.0,86.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Singles,
55463,Steve Johnson,M,26.0,188.0,86.0,United States-2,USA,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Men's Doubles,Bronze
55465,Stone Edward Johnson,M,20.0,188.0,79.0,United States,USA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 200 metres,
55465,Stone Edward Johnson,M,20.0,188.0,79.0,United States,USA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 4 x 100 metres Relay,
55466,Susan Marie Johnson (-Lipscomb),F,19.0,178.0,66.0,United States,USA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 100 metres Breaststroke,
55475,Orda Wayne Johnson,M,21.0,170.0,59.0,United States,USA,1924 Summer,1924,Summer,Paris,Athletics,"Athletics Men's 10,000 metres",
55480,William Roy Johnson,M,21.0,191.0,86.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
55480,William Roy Johnson,M,21.0,191.0,86.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
55486,Alysia Johnson-Montao,F,26.0,170.0,59.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 800 metres,
55487,Katarina Mary Johnson-Thompson,F,19.0,183.0,68.0,Great Britain,GBR,2012 Summer,2012,Summer,London,Athletics,Athletics Women's Heptathlon,
55487,Katarina Mary Johnson-Thompson,F,23.0,183.0,68.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Heptathlon,
55488,Sheena Johnson-Tosta,F,21.0,165.0,57.0,United States,USA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 400 metres Hurdles,
55488,Sheena Johnson-Tosta,F,25.0,165.0,57.0,United States,USA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 400 metres Hurdles,Silver
55501,"Herbert Arthur ""Bert"" Johnston",M,22.0,179.0,73.0,Great Britain,GBR,1924 Summer,1924,Summer,Paris,Athletics,"Athletics Men's 3,000 metres, Team",Silver
55501,"Herbert Arthur ""Bert"" Johnston",M,26.0,179.0,73.0,Great Britain,GBR,1928 Summer,1928,Summer,Amsterdam,Athletics,"Athletics Men's 5,000 metres",
55527,"Timothy Frederick Kemball ""Tim"" Johnston",M,27.0,175.0,61.0,Great Britain,GBR,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Marathon,
55538,John Oliver Johnstone,M,20.0,185.0,70.0,United States,USA,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's High Jump,
55590,"Dustin Michael ""Dusty"" Jonas",M,22.0,193.0,82.0,United States,USA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's High Jump,
55601,Karl Arthur Jonath,M,22.0,179.0,73.0,Germany,GER,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 100 metres,Bronze
55601,Karl Arthur Jonath,M,22.0,179.0,73.0,Germany,GER,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 200 metres,
55601,Karl Arthur Jonath,M,22.0,179.0,73.0,Germany,GER,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
55611,Tomas Andres Jones,M,23.0,183.0,60.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,"Athletics Men's 10,000 metres",
55615,Arthur John Jones,M,30.0,186.0,66.0,Great Britain,GBR,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 20 kilometres Walk,
55616,Asjha Takera Jones,F,31.0,191.0,89.0,United States,USA,2012 Summer,2012,Summer,London,Basketball,Basketball Women's Basketball,Gold
55618,Barbara Pearl Jones (-Slater),F,15.0,171.0,60.0,United States,USA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
55618,Barbara Pearl Jones (-Slater),F,23.0,171.0,60.0,United States,USA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Women's 100 metres,
55618,Barbara Pearl Jones (-Slater),F,23.0,171.0,60.0,United States,USA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
55625,"Robert Clyde ""Bobby"" Jones",M,20.0,203.0,93.0,United States,USA,1972 Summer,1972,Summer,Munich,Basketball,Basketball Men's Basketball,Silver
55627,Brenda Jones (-Carr),F,23.0,173.0,55.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Athletics,Athletics Women's 800 metres,Silver
55632,Carolyn Jones (-Young),F,22.0,172.0,59.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Basketball,Basketball Women's Basketball,Bronze
55640,Cullen Andrew Jones,M,24.0,195.0,95.0,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
55640,Cullen Andrew Jones,M,28.0,195.0,95.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 50 metres Freestyle,Silver
55640,Cullen Andrew Jones,M,28.0,195.0,95.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 100 metres Freestyle,
55640,Cullen Andrew Jones,M,28.0,195.0,95.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
55640,Cullen Andrew Jones,M,28.0,195.0,95.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Gold
55644,David Henry Jones,M,20.0,179.0,76.0,Great Britain,GBR,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 100 metres,
55644,David Henry Jones,M,20.0,179.0,76.0,Great Britain,GBR,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 200 metres,
55644,David Henry Jones,M,20.0,179.0,76.0,Great Britain,GBR,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
55646,"Charles Nicholas ""Deacon"" Jones",M,22.0,178.0,66.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Athletics,"Athletics Men's 3,000 metres Steeplechase",
55646,"Charles Nicholas ""Deacon"" Jones",M,25.0,178.0,66.0,United States,USA,1960 Summer,1960,Summer,Roma,Athletics,"Athletics Men's 3,000 metres Steeplechase",
55648,Denise Jones,F,17.0,147.0,41.0,Great Britain,GBR,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Individual All-Around,
55648,Denise Jones,F,17.0,147.0,41.0,Great Britain,GBR,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Floor Exercise,
55648,Denise Jones,F,17.0,147.0,41.0,Great Britain,GBR,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Horse Vault,
55648,Denise Jones,F,17.0,147.0,41.0,Great Britain,GBR,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Uneven Bars,
55648,Denise Jones,F,17.0,147.0,41.0,Great Britain,GBR,1980 Summer,1980,Summer,Moskva,Gymnastics,Gymnastics Women's Balance Beam,
55650,Dwight Elmo Jones,M,20.0,203.0,93.0,United States,USA,1972 Summer,1972,Summer,Munich,Basketball,Basketball Men's Basketball,Silver
55653,Earl M. Jones,M,20.0,180.0,73.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's 800 metres,Bronze
55656,Esther B. Jones,F,23.0,171.0,61.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's 4 x 100 metres Relay,Gold
55667,Hayes Wendell Jones,M,22.0,180.0,76.0,United States,USA,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 110 metres Hurdles,Bronze
55667,Hayes Wendell Jones,M,26.0,180.0,76.0,United States,USA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 110 metres Hurdles,Gold
55671,Robin Evan Hugh Jones,M,28.0,180.0,64.0,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Marathon,
55684,John Paul Jones,M,21.0,179.0,66.0,United States,USA,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's 800 metres,
55684,John Paul Jones,M,21.0,179.0,66.0,United States,USA,1912 Summer,1912,Summer,Stockholm,Athletics,"Athletics Men's 1,500 metres",
55685,"John Wesley ""Johnny"" Jones",M,18.0,183.0,77.0,United States,USA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 100 metres,
55685,"John Wesley ""Johnny"" Jones",M,18.0,183.0,77.0,United States,USA,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 4 x 100 metres Relay,Gold
55686,K. C. Jones,M,24.0,185.0,91.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Basketball,Basketball Men's Basketball,Gold
55688,"Kenneth Jeffrey ""Ken"" Jones",M,26.0,180.0,75.0,Great Britain,GBR,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 100 metres,
55688,"Kenneth Jeffrey ""Ken"" Jones",M,26.0,180.0,75.0,Great Britain,GBR,1948 Summer,1948,Summer,London,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
55692,Leisel Marie Jones,F,15.0,177.0,68.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 100 metres Breaststroke,Silver
55692,Leisel Marie Jones,F,15.0,177.0,68.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
55692,Leisel Marie Jones,F,18.0,177.0,68.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 100 metres Breaststroke,Bronze
55692,Leisel Marie Jones,F,18.0,177.0,68.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 200 metres Breaststroke,Silver
55692,Leisel Marie Jones,F,18.0,177.0,68.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
55692,Leisel Marie Jones,F,22.0,177.0,68.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 100 metres Breaststroke,Gold
55692,Leisel Marie Jones,F,22.0,177.0,68.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 200 metres Breaststroke,Silver
55692,Leisel Marie Jones,F,22.0,177.0,68.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
55692,Leisel Marie Jones,F,26.0,177.0,68.0,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 100 metres Breaststroke,
55692,Leisel Marie Jones,F,26.0,177.0,68.0,Australia,AUS,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
55693,Lloyd Peniston Jones,M,23.0,173.0,66.0,United States,USA,1908 Summer,1908,Summer,London,Athletics,Athletics Men's 800 metres,
55695,"Lori ""Lolo"" Jones",F,26.0,175.0,70.0,United States,USA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Women's 100 metres Hurdles,
55695,"Lori ""Lolo"" Jones",F,29.0,175.0,70.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Women's 100 metres Hurdles,
55696,"Louis Woodard ""Lou"" Jones, III",M,24.0,183.0,76.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 400 metres,
55696,"Louis Woodard ""Lou"" Jones, III",M,24.0,183.0,76.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 4 x 400 metres Relay,Gold
55703,"Marion Lois Jones (-Hunter, -Montgomery, -Thompson)",F,24.0,178.0,68.0,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 100 metres,
55703,"Marion Lois Jones (-Hunter, -Montgomery, -Thompson)",F,24.0,178.0,68.0,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 200 metres,
55703,"Marion Lois Jones (-Hunter, -Montgomery, -Thompson)",F,24.0,178.0,68.0,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,
55703,"Marion Lois Jones (-Hunter, -Montgomery, -Thompson)",F,24.0,178.0,68.0,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,Gold
55703,"Marion Lois Jones (-Hunter, -Montgomery, -Thompson)",F,24.0,178.0,68.0,United States,USA,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's Long Jump,
55703,"Marion Lois Jones (-Hunter, -Montgomery, -Thompson)",F,28.0,178.0,68.0,United States,USA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's 4 x 100 metres Relay,
55703,"Marion Lois Jones (-Hunter, -Montgomery, -Thompson)",F,28.0,178.0,68.0,United States,USA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Women's Long Jump,
55708,"Michael David ""Mick"" Jones",M,25.0,187.0,119.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Hammer Throw,
55715,"Patricia Ann ""Pat"" Jones",F,26.0,173.0,62.0,Great Britain,GBR,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Women's 80 metres Hurdles,
55725,"Roderick Stephen Gerrard ""Roddy"" Jones",M,23.0,193.0,83.0,Great Britain,GBR,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Men's 100 metres Backstroke,
55726,"Ronald ""Ron"" Jones",M,30.0,180.0,78.0,Great Britain,GBR,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 100 metres Relay,
55726,"Ronald ""Ron"" Jones",M,34.0,180.0,78.0,Great Britain,GBR,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 100 metres,
55726,"Ronald ""Ron"" Jones",M,34.0,180.0,78.0,Great Britain,GBR,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's 4 x 100 metres Relay,
55729,"Samuel Symington ""Sam"" Jones",M,24.0,189.0,82.0,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's High Jump,Gold
55729,"Samuel Symington ""Sam"" Jones",M,24.0,189.0,82.0,United States,USA,1904 Summer,1904,Summer,St. Louis,Athletics,Athletics Men's Triple Jump,
55738,"Stephen Henry ""Steve"" Jones",M,28.0,178.0,62.0,Great Britain,GBR,1984 Summer,1984,Summer,Los Angeles,Athletics,"Athletics Men's 10,000 metres",
55740,Susan Mary Jones,F,17.0,155.0,55.0,Great Britain,GBR,1972 Summer,1972,Summer,Munich,Swimming,Swimming Women's 800 metres Freestyle,
55741,"Susanne Jean ""Suzy"" Jones (-Roy)",F,20.0,168.0,58.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 100 metres Breaststroke,
55741,"Susanne Jean ""Suzy"" Jones (-Roy)",F,20.0,168.0,58.0,United States,USA,1968 Summer,1968,Summer,Mexico City,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
55743,"Timothy Duncan ""Tim"" Jones",M,21.0,184.0,75.0,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 200 metres Butterfly,
55746,"Thomas Martin ""Tom"" Jones",M,35.0,170.0,61.0,United States,USA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's Marathon,
55750,"Wallace Clayton ""Wally"" Jones",M,22.0,193.0,102.0,United States,USA,1948 Summer,1948,Summer,London,Basketball,Basketball Men's Basketball,Gold
55874,"Hyland DeAndre Jordan, Jr.",M,28.0,211.0,120.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,Gold
55878,Joy Wilhelmina Jordan (-Buckmaster),F,24.0,165.0,57.0,Great Britain,GBR,1960 Summer,1960,Summer,Roma,Athletics,Athletics Women's 800 metres,
55881,Michael Jeffrey Jordan,M,21.0,198.0,90.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,Gold
55881,Michael Jeffrey Jordan,M,29.0,198.0,90.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Basketball,Basketball Men's Basketball,Gold
55886,Shaun M. Jordan,M,20.0,183.0,68.0,United States,USA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
55886,Shaun M. Jordan,M,24.0,183.0,68.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Gold
55890,"Winifred Sadie ""Winnie"" Jordan (Jeffrey-)",F,28.0,171.0,58.0,Great Britain,GBR,1948 Summer,1948,Summer,London,Athletics,Athletics Women's 100 metres,
55915,"Daniel Ploug ""Dan"" Jorgensen",M,20.0,190.0,93.0,United States,USA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 400 metres Freestyle,
55915,"Daniel Ploug ""Dan"" Jorgensen",M,20.0,190.0,93.0,United States,USA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
55915,"Daniel Ploug ""Dan"" Jorgensen",M,24.0,190.0,93.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 400 metres Freestyle,
55915,"Daniel Ploug ""Dan"" Jorgensen",M,24.0,190.0,93.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze
55917,Janel Simone Jorgensen (-McArdle),F,17.0,178.0,66.0,United States,USA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 100 metres Butterfly,
55917,Janel Simone Jorgensen (-McArdle),F,17.0,178.0,66.0,United States,USA,1988 Summer,1988,Summer,Seoul,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
55918,Lars Ploug Jorgensen,M,18.0,186.0,80.0,United States,USA,1988 Summer,1988,Summer,Seoul,Swimming,"Swimming Men's 1,500 metres Freestyle",
55999,Aristides Josuel dos Santos,M,22.0,207.0,115.0,Brazil,BRA,1992 Summer,1992,Summer,Barcelona,Basketball,Basketball Men's Basketball,
55999,Aristides Josuel dos Santos,M,26.0,207.0,115.0,Brazil,BRA,1996 Summer,1996,Summer,Atlanta,Basketball,Basketball Men's Basketball,
56007,Michael Craig Joubert,M,26.0,168.0,62.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 400 metres,
56007,Michael Craig Joubert,M,26.0,168.0,62.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Men's 4 x 400 metres Relay,
56020,"Daria ""Dasha"" Joura",F,18.0,154.0,50.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Individual All-Around,
56020,"Daria ""Dasha"" Joura",F,18.0,154.0,50.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Team All-Around,
56020,"Daria ""Dasha"" Joura",F,18.0,154.0,50.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Floor Exercise,
56020,"Daria ""Dasha"" Joura",F,18.0,154.0,50.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Uneven Bars,
56020,"Daria ""Dasha"" Joura",F,18.0,154.0,50.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Women's Balance Beam,
56025,"Ronald Lee ""Ron"" Jourdan",M,25.0,186.0,68.0,United States,USA,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's High Jump,
56076,Kara Lynn Joyce,F,18.0,183.0,70.0,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 50 metres Freestyle,
56076,Kara Lynn Joyce,F,18.0,183.0,70.0,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 100 metres Freestyle,
56076,Kara Lynn Joyce,F,18.0,183.0,70.0,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
56076,Kara Lynn Joyce,F,18.0,183.0,70.0,United States,USA,2004 Summer,2004,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
56076,Kara Lynn Joyce,F,22.0,183.0,70.0,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 50 metres Freestyle,
56076,Kara Lynn Joyce,F,22.0,183.0,70.0,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
56076,Kara Lynn Joyce,F,22.0,183.0,70.0,United States,USA,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
56076,Kara Lynn Joyce,F,26.0,183.0,70.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Women's 50 metres Freestyle,
56077,Kevin Francis Joyce,M,21.0,191.0,86.0,United States,USA,1972 Summer,1972,Summer,Munich,Basketball,Basketball Men's Basketball,Silver
56084,"Alfredrick Alphonzo ""Al"" Joyner",M,24.0,186.0,77.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Men's Triple Jump,Gold
56085,"Jacqueline ""Jackie"" Joyner-Kersee",F,22.0,178.0,70.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's Long Jump,
56085,"Jacqueline ""Jackie"" Joyner-Kersee",F,22.0,178.0,70.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Athletics,Athletics Women's Heptathlon,Silver
56085,"Jacqueline ""Jackie"" Joyner-Kersee",F,26.0,178.0,70.0,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's Long Jump,Gold
56085,"Jacqueline ""Jackie"" Joyner-Kersee",F,26.0,178.0,70.0,United States,USA,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Women's Heptathlon,Gold
56085,"Jacqueline ""Jackie"" Joyner-Kersee",F,30.0,178.0,70.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's Long Jump,Bronze
56085,"Jacqueline ""Jackie"" Joyner-Kersee",F,30.0,178.0,70.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's Heptathlon,Gold
56085,"Jacqueline ""Jackie"" Joyner-Kersee",F,34.0,178.0,70.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's Long Jump,Bronze
56085,"Jacqueline ""Jackie"" Joyner-Kersee",F,34.0,178.0,70.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's Heptathlon,
56184,Marcelo Dias Juc,M,16.0,174.0,60.0,Brazil,BRA,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Men's 400 metres Freestyle,
56184,Marcelo Dias Juc,M,16.0,174.0,60.0,Brazil,BRA,1980 Summer,1980,Summer,Moskva,Swimming,"Swimming Men's 1,500 metres Freestyle",
56184,Marcelo Dias Juc,M,20.0,174.0,60.0,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 400 metres Freestyle,
56184,Marcelo Dias Juc,M,20.0,174.0,60.0,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Swimming,"Swimming Men's 1,500 metres Freestyle",
56184,Marcelo Dias Juc,M,20.0,174.0,60.0,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
56184,Marcelo Dias Juc,M,20.0,174.0,60.0,Brazil,BRA,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
56187,Robert Juckel,M,22.0,168.0,65.0,Germany,GER,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Individual All-Around,
56187,Robert Juckel,M,22.0,168.0,65.0,Germany,GER,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Team All-Around,
56187,Robert Juckel,M,22.0,168.0,65.0,Germany,GER,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Floor Exercise,
56187,Robert Juckel,M,22.0,168.0,65.0,Germany,GER,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Horse Vault,
56187,Robert Juckel,M,22.0,168.0,65.0,Germany,GER,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Horizontal Bar,
56187,Robert Juckel,M,22.0,168.0,65.0,Germany,GER,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Rings,
56187,Robert Juckel,M,22.0,168.0,65.0,Germany,GER,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Pommelled Horse,
56187,Robert Juckel,M,26.0,168.0,65.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,
56187,Robert Juckel,M,26.0,168.0,65.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Men's Team All-Around,
56187,Robert Juckel,M,26.0,168.0,65.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Men's Floor Exercise,
56187,Robert Juckel,M,26.0,168.0,65.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Men's Horizontal Bar,
56187,Robert Juckel,M,26.0,168.0,65.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Men's Rings,
56187,Robert Juckel,M,26.0,168.0,65.0,Germany,GER,2008 Summer,2008,Summer,Beijing,Gymnastics,Gymnastics Men's Pommelled Horse,
56193,Robert Louis Juday,M,23.0,180.0,66.0,United States,USA,1924 Summer,1924,Summer,Paris,Athletics,Athletics Men's High Jump,
56250,Ronald Odair Oliveira Julio,M,27.0,194.0,114.0,Brazil,BRA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's Discus Throw,
