id,name,sex,age,height,weight,team,noc,games,year,season,city,sport,event,medal
126385,Jorge Henrique da Costa Vides,M,23.0,171.0,54.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 200 metres,
126385,Jorge Henrique da Costa Vides,M,23.0,171.0,54.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 100 metres Relay,
126899,Michelle Vittese,F,26.0,161.0,57.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,
126981,Fyodor Vladimirovich Vlasov,M,32.0,179.0,93.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",
126983,Roman Andreyevich Vlasov,M,25.0,175.0,75.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Gold
127041,Florian Vogel,M,21.0,180.0,70.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 400 metres Freestyle,
127041,Florian Vogel,M,21.0,180.0,70.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,
127043,Kristina Vogel,F,25.0,160.0,66.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Sprint,Gold
127043,Kristina Vogel,F,25.0,160.0,66.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Keirin,
127043,Kristina Vogel,F,25.0,160.0,66.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Team Sprint,Bronze
127171,Meaghan Volker,F,25.0,179.0,74.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,
127183,Aleksandr Aleksandrovich Volkov,M,31.0,210.0,90.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,
127189,Dmitry Aleksandrovich Volkov,M,21.0,201.0,88.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,
127206,Pierre Volla,M,35.0,171.0,69.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Individual",
127206,Pierre Volla,M,35.0,171.0,69.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Team",
127216,Dana Whitney Vollmer (-Grant),F,28.0,185.0,68.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
127216,Dana Whitney Vollmer (-Grant),F,28.0,185.0,68.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Butterfly,Bronze
127216,Dana Whitney Vollmer (-Grant),F,28.0,185.0,68.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
127251,Artyom Aleksandrovich Volvich,M,26.0,208.0,96.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,
127260,Christian vom Lehn,M,24.0,190.0,78.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Breaststroke,
127260,Christian vom Lehn,M,24.0,190.0,78.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Medley Relay,
127491,Nataliya Vitalyevna Vorobyova,F,25.0,174.0,69.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Women's Light-Heavyweight, Freestyle",Silver
127512,Irina Andreyevna Voronkova,F,20.0,190.0,84.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,
127585,Anastasiya Sergeyevna Voynova,F,23.0,162.0,62.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Sprint,
127585,Anastasiya Sergeyevna Voynova,F,23.0,162.0,62.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Keirin,
127585,Anastasiya Sergeyevna Voynova,F,23.0,162.0,62.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Team Sprint,Silver
127642,Josip Vrli,M,30.0,196.0,120.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Men's Water Polo,
127679,Alexis Vuillermoz,M,28.0,173.0,60.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Road Race, Individual",
127679,Alexis Vuillermoz,M,28.0,173.0,60.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Men's Individual Time Trial,
127739,Anna Viktorovna Vyakhireva,F,21.0,168.0,63.0,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Gold
127981,Lennie Waite,F,30.0,172.0,59.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 3,000 metres Steeplechase",
128003,Kelsey Wakefield,F,25.0,178.0,64.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,
128008,Yuta Wakimoto,M,27.0,181.0,74.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Men's Keirin,
128021,Walace Souza Silva,M,21.0,188.0,75.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,Gold
128077,Bianca Michaela Walkden,F,24.0,182.0,74.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Women's Heavyweight,Bronze
128079,Kira Walkenhorst,F,25.0,184.0,75.0,Germany-1,GER,2016 Summer,2016,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Gold
128108,"Jessica Samantha ""Jess"" Walker",F,26.0,170.0,70.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Singles, 200 metres",
128108,"Jessica Samantha ""Jess"" Walker",F,26.0,170.0,70.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",
128136,Samuel Walker,M,21.0,186.0,74.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Men's Team,
128145,"Christopher James ""Chris"" Walker-Hebborn",M,26.0,184.0,84.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Backstroke,
128145,"Christopher James ""Chris"" Walker-Hebborn",M,26.0,184.0,84.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver
128152,Wallace Leandro de Souza,M,29.0,198.0,87.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,Gold
128156,"Daniel ""Dan"" Wallace",M,23.0,188.0,80.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
128156,"Daniel ""Dan"" Wallace",M,23.0,188.0,80.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Individual Medley,
128165,"Kenneth Maxwell ""Ken"" Wallace",M,33.0,190.0,90.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Bronze
128165,"Kenneth Maxwell ""Ken"" Wallace",M,33.0,190.0,90.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",
128272,Julian Jrummi Walsh,M,19.0,175.0,75.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 400 metres,
128272,Julian Jrummi Walsh,M,19.0,175.0,75.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 400 metres Relay,
128285,Kerri Lee Walsh Jennings,F,37.0,191.0,73.0,United States-1,USA,2016 Summer,2016,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Bronze
128346,Jonathan Francis L. Walton,M,25.0,191.0,93.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Double Sculls,
128396,Igor Wandtke,M,25.0,176.0,76.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Lightweight,
128401,Wang Aichen,M,31.0,185.0,75.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's Windsurfer,
128428,Wang Chunxin,M,18.0,180.0,70.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Double Sculls,
128429,Wang Chunyu,F,21.0,175.0,55.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 800 metres,
128433,Wang Dapeng,M,19.0,184.0,95.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Men's Individual,
128433,Wang Dapeng,M,19.0,184.0,95.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Men's Team,
128436,Wang Fan,F,22.0,188.0,73.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,
128473,Iris Wang,F,21.0,160.0,52.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Badminton,Badminton Women's Singles,
128475,Wang Jeung-Hun,M,20.0,180.0,72.0,South Korea,KOR,2016 Summer,2016,Summer,Rio de Janeiro,Golf,Golf Men's Individual,
128478,Wang Jianan,M,19.0,185.0,72.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Long Jump,
128506,Wang Lianyuan,F,21.0,167.0,60.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Triathlon,Triathlon Women's Olympic Distance,
128523,Wang Lumin,M,25.0,170.0,67.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",
128527,Wang Mengyu,F,24.0,170.0,71.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,
128535,Wang Na,F,21.0,166.0,59.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,
128545,Wang Qiang,F,24.0,172.0,60.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Women's Singles,
128551,Wang Shanshan,F,26.0,169.0,57.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,
128558,Wang Shijia,F,22.0,174.0,63.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,
128564,Wang Shuang,F,21.0,165.0,59.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Women's Football,
128565,Wang Shun,M,22.0,191.0,74.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Individual Medley,Bronze
128565,Wang Shun,M,22.0,191.0,74.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 400 metres Individual Medley,
128573,Wang Tiexin,M,27.0,187.0,73.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Coxless Fours,
128574,Timothy Aaron Wang,M,24.0,176.0,65.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Table Tennis,Table Tennis Men's Team,
128577,Wang Wei,M,28.0,180.0,70.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's Two Person Dinghy,
128596,Wang Xiaoli,F,34.0,169.0,70.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Women's Two Person Dinghy,
128606,Wang Xinyan,F,25.0,181.0,73.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,
128613,Wang Xueer,F,18.0,178.0,67.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Backstroke,
128618,Wang Yan,F,16.0,140.0,33.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Individual All-Around,
128618,Wang Yan,F,16.0,140.0,33.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Team All-Around,Bronze
128618,Wang Yan,F,16.0,140.0,33.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Floor Exercise,
128618,Wang Yan,F,16.0,140.0,33.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Horse Vault,
128618,Wang Yan,F,16.0,140.0,33.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Uneven Bars,
128618,Wang Yan,F,16.0,140.0,33.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Women's Balance Beam,
128627,Wang Yihan,F,28.0,178.0,65.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Badminton,Badminton Women's Singles,
128637,Wang Yu,M,24.0,190.0,65.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's High Jump,
128642,Wang Yuwei,F,25.0,187.0,74.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Quadruple Sculls,
128644,Wang Zhelin,M,22.0,214.0,100.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,
128645,Wang Zhen,M,27.0,172.0,65.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Mountainbike, Cross-Country",
128646,Wang Zhen,M,24.0,180.0,62.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 20 kilometres Walk,Gold
128647,Wang Zhendong,M,25.0,180.0,55.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 50 kilometres Walk,
128648,Wang Zheng,F,28.0,175.0,105.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Hammer Throw,
128653,Wang Zhiwei,M,28.0,178.0,77.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,"Shooting Men's Free Pistol, 50 metres",
128717,Jared Ward,M,27.0,178.0,66.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,
128724,McLain Ward,M,40.0,176.0,70.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Individual",
128724,McLain Ward,M,40.0,176.0,70.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",Silver
128730,"Samuel ""Sam"" Ward",M,25.0,178.0,75.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,
128853,Conny Wamuth,F,33.0,167.0,64.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Singles, 200 metres",
128859,Elena Wassen,F,15.0,174.0,63.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Diving,Diving Women's Platform,
128883,Ippei Watanabe,M,19.0,193.0,76.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Breaststroke,
128883,Ippei Watanabe,M,19.0,193.0,76.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 200 metres Breaststroke,
128885,Kanako Watanabe,F,19.0,167.0,60.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Breaststroke,
128885,Kanako Watanabe,F,19.0,167.0,60.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Breaststroke,
128891,Kazunari Watanabe,M,32.0,176.0,80.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Men's Keirin,
128914,Rio Watari,F,24.0,163.0,69.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Women's Heavyweight, Freestyle",
128920,Jason Waterhouse,M,24.0,185.0,75.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Mixed Multihull,Silver
128924,Danielle Sian Waterman,F,31.0,165.0,64.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,
128943,Joanne Watmore,F,29.0,179.0,74.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,
128954,"Gerry Lester ""Bubba"" Watson, Jr.",M,37.0,191.0,82.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Golf,Golf Men's Individual,
128967,Heather Miriam Watson,F,24.0,168.0,64.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Women's Singles,
128967,Heather Miriam Watson,F,24.0,168.0,64.0,Great Britain-1,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Mixed Doubles,
128967,Heather Miriam Watson,F,24.0,168.0,64.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Tennis,Tennis Women's Doubles,
128979,Marcus China Watson,M,25.0,177.0,88.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,Silver
129003,Marie Wattel,F,19.0,181.0,71.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Butterfly,
129003,Marie Wattel,F,19.0,181.0,71.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
129016,David Watts,M,24.0,191.0,96.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Double Sculls,
129023,Shelley Marie Watts,F,28.0,164.0,60.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Women's Lightweight,
129082,Ameer Kenneth Webb,M,25.0,180.0,82.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 200 metres,
129089,Hollie Webb,F,25.0,165.0,65.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Gold
129126,Franziska Weber,F,27.0,176.0,70.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",
129126,Franziska Weber,F,27.0,176.0,70.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Silver
129126,Franziska Weber,F,27.0,176.0,70.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver
129138,Julian Weber,M,21.0,191.0,98.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Javelin Throw,
129184,"Rowena ""Rowie"" Webster",F,28.0,178.0,80.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,
129186,Sonny Curtis  Webster,M,22.0,178.0,94.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Men's Middle-Heavyweight,
129231,"Alexis ""Lexi"" Weeks",F,19.0,168.0,59.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Pole Vault,
129288,Wei Meng,F,27.0,168.0,56.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Women's Skeet,
129289,Wei Ning,F,33.0,167.0,60.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Shooting,Shooting Women's Skeet,
129294,Wei Qiuyue,F,27.0,182.0,65.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Gold
129297,Wei Yongli,F,24.0,168.0,58.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 100 metres,
129297,Wei Yongli,F,24.0,168.0,58.0,China,CHN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 100 metres Relay,
129333,Laura Elizabeth Weightman,F,25.0,172.0,56.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 1,500 metres",
129334,Lisa Jane Weightman,F,37.0,157.0,44.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Marathon,
129349,Seth Weil,M,29.0,198.0,98.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,
129382,Steffen Weinhold,M,30.0,191.0,94.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Bronze
129392,Domenic Weinstein,M,21.0,188.0,83.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",
129402,Amanda Jo Weir (-Davis),F,30.0,188.0,77.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
129406,Henry Weir,M,26.0,176.0,75.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,
129450,Anders Weiss,M,23.0,196.0,93.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Pairs,
129476,Abbey Weitzeil,F,19.0,178.0,68.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 50 metres Freestyle,
129476,Abbey Weitzeil,F,19.0,178.0,68.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Freestyle,
129476,Abbey Weitzeil,F,19.0,178.0,68.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
129476,Abbey Weitzeil,F,19.0,178.0,68.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold
129499,Florian Wellbrock,M,18.0,185.0,70.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,"Swimming Men's 1,500 metres Freestyle",
129500,Niklas Wellen,M,21.0,185.0,77.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Bronze
129512,Eloise Wellings (Poppet-),F,33.0,172.0,52.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 5,000 metres",
129512,Eloise Wellings (Poppet-),F,33.0,172.0,52.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 10,000 metres",
129557,Sam Welsford,M,20.0,179.0,82.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
129570,Miriam Welte,F,29.0,171.0,67.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Sprint,
129570,Miriam Welte,F,29.0,171.0,67.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Keirin,
129570,Miriam Welte,F,29.0,171.0,67.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Team Sprint,Bronze
129601,Phillipp Wende,M,31.0,199.0,90.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Quadruple Sculls,Gold
129634,Alexandra Nathalie Wenk,F,21.0,180.0,63.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 100 metres Butterfly,
129634,Alexandra Nathalie Wenk,F,21.0,180.0,63.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 200 metres Individual Medley,
129634,Alexandra Nathalie Wenk,F,21.0,180.0,63.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Medley Relay,
129695,Maria Carolina Werner,F,22.0,168.0,58.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Mixed Multihull,
129726,Isabelle Regina Werth,F,47.0,169.0,66.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Individual",Silver
129726,Isabelle Regina Werth,F,47.0,169.0,66.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Team",Gold
129746,Christopher Wesley,M,29.0,192.0,88.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Bronze
129795,Scott Westcott,M,40.0,179.0,64.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,
129801,"Alexandra Valerie ""Alex"" Wester",F,22.0,180.0,64.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Long Jump,
129899,Wverton Pereira da Silva,M,28.0,189.0,86.0,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Football,Football Men's Football,Gold
129913,Lindsay Marie Whalen,F,34.0,175.0,72.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Gold
129920,Jason Eric Whateley,M,25.0,196.0,91.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Heavyweight,
129957,"Jacob ""Jake"" Whetton",M,25.0,172.0,64.0,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,
129963,John Edwin Whitaker,M,60.0,171.0,70.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Individual",
129963,John Edwin Whitaker,M,60.0,171.0,70.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",
129965,Michael Whitaker,M,56.0,172.0,69.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Individual",
129965,Michael Whitaker,M,56.0,172.0,69.0,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",
